Date,CCL,CCL_kalman,CCL_lastweek,CCL_kalman_lastweek,hkbonds_change,fed_change,HSI_change,DJIA_change,USDI_change,unemployment,nt_sq_price_value,kl_sq_price_value,hk_sq_price_value,pred_CCL
2015-04-19,140.04,142.067442141631,141.6,142.02297674438168,-1.4114063293281354,8.974358974358964,7.148941610797266,0.7390114682497062,0.0,0.033,7250.236487804877,9478.929876543214,10743.369054054056,140.6367443028201
2015-04-12,141.6,142.02297674438168,142.36,142.0550360552753,0.5501985252410302,-4.8780487804877986,2.2363188879726215,-0.2457482024849189,-0.9835303563316744,0.033,7264.021111111115,9445.23638655462,10934.70379310345,140.69132848876234
2015-04-05,142.36,142.0550360552753,139.7,141.83101343427472,-6.46222410865872,-1.2048192771084376,1.3163652767345102,-0.836498546645581,0.0,0.033,7096.154033333332,9913.411826086956,10742.347155172418,140.17583594657924
2015-03-29,139.7,141.83101343427472,140.05,141.6615946703073,-7.033639143730886,5.063291139240511,1.2199146492054336,1.1814749976941874,0.0,0.033,6817.4348456790085,9550.84822580645,10452.804672897193,139.5015787378273
2015-03-22,140.05,141.6615946703073,139.03,141.411264432631,2.9450594089570403,-3.658536585365846,-2.494407440277435,-1.8136376263876208,0.0,0.033,7161.546751592354,9152.419690721657,11665.576174863383,139.92193459051657
2015-03-15,139.03,141.411264432631,138.8,141.16286810722733,2.4235489910547026,32.25806451612898,-1.3520942705829042,-0.3479937278365708,0.0,0.033,7180.942161687171,9204.625499999998,11066.254065420566,139.73551030398977
2015-03-08,138.8,141.16286810722733,137.12,140.77829059398212,-3.913808267370278,-26.190476190476176,0.14901910039464283,0.7126182825003102,1.7827765292846243,0.033,7208.355063985375,9089.110860655734,11565.649636363632,139.4419783555898
2015-03-01,137.12,140.77829059398212,136.2,140.34278105846204,7.598666523282094,0.0,1.1733654198703203,0.8973616703964904,0.0,0.033,7119.094340101527,9321.148176795576,11079.919999999998,138.88412380363292
2015-02-22,136.2,140.34278105846204,137.2,140.04382425549915,13.443942905941197,5.000000000000004,-0.5645717065743905,1.178845452565258,0.0,0.033,7197.696203703702,9454.833852459009,11048.837722772272,138.76330713947863
2015-02-15,137.2,140.04382425549915,136.64,139.72003573878663,-5.346420323325651,24.99999999999998,-0.4185980663781841,1.808576063786882,0.0,0.033,7095.397447495963,9415.238543307083,11153.083435897437,138.28121503502382
2015-02-08,136.64,139.72003573878663,136.35,139.39946135209,-3.391343150379289,-24.705882352941167,1.8667991705494158,-1.5375389220102398,1.2266800182859194,0.033,6909.340758122746,9128.70316406249,11308.188299999998,137.64504419034694
2015-02-01,136.35,139.39946135209,134.03,138.888691759938,-2.374210411675015,-2.298850574712652,0.5014921844696651,0.7784154870950521,0.0,0.033,6928.273642495782,9072.870677290846,10542.671828571432,137.2224470612607
2015-01-25,134.03,138.888691759938,134.64,138.48453528778867,-12.94206883473974,3.571428571428581,1.825629341421009,-0.6687148853877889,0.0,0.033,6958.540828924157,9516.685347985347,10838.264541062805,136.91670486827024
2015-01-18,134.64,138.48453528778867,133.64,138.0236992465447,-9.793020868970236,13.513513513513509,0.18750407707048833,-1.6670846186919275,0.0,0.033,6927.554497041423,8768.566076923082,11623.133452914804,136.44534202909358
2015-01-11,133.64,138.0236992465447,133.34,137.57816272117444,1.5194929235043952,-18.681318681318682,1.371426818620236,-0.5413948767595711,1.728433337393298,0.033,6952.80027972028,9073.28117021277,10875.48,136.09307862371776
2015-01-04,133.34,137.57816272117444,132.45,137.0903466424604,4.814342919548609,3.409090909090895,2.2640591196200655,3.3202206607352514,0.0,0.032,6763.816970684041,9036.426707317076,10849.446250000005,135.301434780092
2014-12-28,132.45,137.0903466424604,132.69,136.67176401144437,-0.8750563824988733,4.761904761904767,-2.8793886333384755,-0.9929945301031751,0.0,0.032,6810.230450819674,9258.353487394956,10637.6995,135.0130126199316
2014-12-21,132.69,136.67176401144437,132.81,136.3044140111795,2.3262254223207046,-1.176470588235301,-0.562883536850689,-1.5250945102922797,0.0,0.032,6883.237137014316,9080.86819095477,10488.85078014184,134.8203731095752
2014-12-14,132.81,136.3044140111795,131.61,135.8578582446594,-0.386206896551744,32.8125,-1.2977137327900845,0.3555359538411462,1.9852069335441147,0.032,6906.392460937507,9255.350186046508,10892.579999999998,134.46327811807492
2014-12-07,131.61,135.8578582446594,130.46,135.34438740031754,-4.669772334510491,-9.859154929577462,2.004012041572145,0.6331721972503868,0.0,0.031,6553.2086105675135,9085.68841584158,10217.141111111108,133.34091642332032
2014-11-30,130.46,135.34438740031754,130.16,134.8512229533871,-0.6383216992048912,12.69841269841272,-1.7660425115770928,0.47883807690216607,0.0,0.031,6722.328023032629,9302.425169082124,9900.00904,133.21555586641574
2014-11-23,130.16,134.8512229533871,129.61,134.35265202890565,0.2707423580786017,-1.5625,0.7936165478927615,0.8760680029797685,0.0,0.031,6682.061185031186,9535.065251396652,10146.001777777778,132.69295943532143
2014-11-16,129.61,134.35265202890565,129.69,133.90911761847107,1.1037527593818819,12.280701754385937,0.4004279444620007,2.317848445127524,0.0,0.031,6619.658443496805,9523.209468085108,10455.750530303028,132.17823939198985
2014-11-09,129.69,133.90911761847107,129.4,133.48018815684915,4.339414040906586,-9.5238095238095,1.7086066486922125,2.9229195987690693,1.4584908686785303,0.031,6715.163499005966,10219.212524752476,10654.792802547769,131.97253479230892
2014-11-02,129.4,133.48018815684915,129.39,133.09110932757602,1.562646205670437,0.0,0.8178695082362353,2.0712967951475925,0.0,0.031,6727.588987854257,10366.734742857143,10287.987461538462,131.6468796764205
2014-10-26,129.39,133.09110932757602,129.38,132.73809034235893,-7.271149674620403,1.6129032258064502,-1.1733523711593752,-3.1381899097194133,0.0,0.031,6620.159060402685,11214.947963636365,11056.687415730337,131.12895685482624
2014-10-19,129.38,132.73809034235893,129.83,132.46145847545304,-5.517297917691422,3.3333333333333215,1.079966920301767,-0.968612434892846,0.0,0.031,6575.694850393708,11596.49077702703,11040.78757281553,130.79753777956324
2014-10-12,129.83,132.46145847545304,127.65,132.00376886340163,-1.1049339819318993,-4.761904761904745,-3.174530710108503,-0.8982575374987922,1.128516475877106,0.031,6409.08797752809,10310.046046511623,10767.562368421051,130.07484562247697
2014-10-05,127.65,132.00376886340163,128.14,131.63622815175077,-4.24434660130647,0.0,-1.7994913481301889,-0.42872869358687726,0.0,0.031,6536.612466887417,9676.625795053007,10225.093333333336,129.98420073814134
2014-09-28,128.14,131.63622815175077,127.46,131.2389647746761,5.067701414621628,0.0,-2.0960756207252573,0.7452514829917378,0.0,0.031,6309.433018867921,8671.877105263162,10454.552536231891,129.20218884136665
2014-09-21,127.46,131.2389647746761,126.8,130.81670859684635,5.1613851922653,3.2786885245901676,-1.1287092325741765,-0.24632719419996896,0.0,0.031,6490.808934426236,8708.885543478264,10684.536402439018,129.16338997911691
2014-09-14,126.8,130.81670859684635,126.14,130.3718370564832,1.1627906976743985,7.017543859649078,0.5727628025014031,-0.04986165523884756,1.3325819215009416,0.031,6487.45596006144,8687.007066666663,10377.87984536083,128.75812925349402
