Date,0012,0017,0683,3323,0158,0062,0066
2008-07-13,0.0020730264426590656,0.006386876476437166,0.047391381214467815,0.021832652280983706,0.35922919926039176,0.36307083150620406,0.2000160328188565
2008-07-20,0.0020714852598970063,0.006391840158533173,0.04744286310081241,0.021826354340507913,0.35942765103848306,0.36280140870713296,0.20003839739463355
2008-07-27,0.0020732608550682067,0.006385902938959004,0.047394902778185394,0.02183494056073254,0.35916852493616697,0.3630798543574839,0.20006261357340402
2008-08-03,0.0020728670398522746,0.006395364774600081,0.047381170150900466,0.021803886053810197,0.3593301285431616,0.3630713533409663,0.199945230096709
2008-08-10,0.0020729471885941836,0.006393975855133456,0.04739502113219097,0.02180773512086329,0.35933971913562623,0.3630631149312881,0.1999274866363038
2008-08-17,0.0020728384484183606,0.00639343880808499,0.04739071188518317,0.021815666864273033,0.35935549954717216,0.36304387108241043,0.19992797336445786
2008-08-24,0.0020730438687737735,0.0063943391215703005,0.04740950690824991,0.02181708169069135,0.35934648929579405,0.36304518438629746,0.19991435472862323
2008-08-31,0.002073266118247896,0.0063972152712931905,0.04741265883857638,0.021812012889500063,0.35930709594139915,0.36306907750481304,0.1999286734361703
2008-09-07,0.0020734660663449195,0.006395946778929893,0.047409212736594764,0.021811977051575015,0.35928407838782783,0.36308967238326273,0.19993564659546484
2008-09-14,0.002071561536465786,0.00640341365118406,0.047426848448092904,0.02180602851395202,0.3590056988103131,0.3633001639541378,0.19998628508585434
2008-09-21,0.002072177959178114,0.006394229543864061,0.04739606385734461,0.021791077007881077,0.35920868831513314,0.36312234123337,0.20001542208322906
2008-09-28,0.0020723630429908568,0.006393682304387068,0.04738839141735722,0.021799409518946877,0.35923690498226646,0.363128327413882,0.1999809213201695
2008-10-05,0.0020725993121691066,0.00639431155430115,0.04739808376350339,0.0217985084109916,0.3591862468880066,0.3631335558402261,0.200016694230802
2008-10-12,0.0020728226510083408,0.006394222338890943,0.04739400832278829,0.02179484017884117,0.35927963811960933,0.3631734014013673,0.19989106698749456
2008-10-19,0.0020727836874563075,0.006395021554795175,0.04739461953520456,0.02179329492182236,0.3593278269371875,0.3631103933090931,0.1999060600544409
2008-10-26,0.0020738540848905715,0.006396960171593711,0.04739421432587562,0.021793236385627,0.3593002987347166,0.36310561099231425,0.19993582530498236
2008-11-02,0.0020735112017169263,0.00639834361320227,0.04739204046146274,0.02179365199606953,0.3593264375034494,0.36306904861579514,0.19994696660830405
2008-11-09,0.0020730811896032815,0.0063964001170470335,0.04738347968302171,0.021803246529141413,0.3593184120048995,0.3630680254672012,0.19995735500908593
2008-11-16,0.0020730793550181054,0.0063964941229684045,0.047381316821005354,0.021802999077664278,0.3593181394044722,0.3630687606484108,0.19995921057046076
2008-11-23,0.002073083862922563,0.0063959673945140575,0.047385950228314135,0.021802290270827234,0.35930419715051093,0.3630867904190153,0.19995172067389588
2008-11-30,0.0020732381640364925,0.006395664851558803,0.04739880957051028,0.021800963578526265,0.3592910897474884,0.3630589523359175,0.19998128175196228
2008-12-07,0.0020730455760604232,0.0063959551849939325,0.04738652909508183,0.021801391209360317,0.35931405271948097,0.3630702375056631,0.19995878870935932
2008-12-14,0.0020718914719223343,0.00638998443741008,0.0473923163052632,0.021809642019967445,0.3592912808213275,0.36306769977293346,0.1999771851711759
2008-12-21,0.0020729253633898228,0.0063958551067498795,0.047381815698002885,0.021804726309608256,0.35931362728782174,0.3630808546519193,0.1999501955825081
2008-12-28,0.0020728406622938507,0.00639532873336343,0.047379710123678566,0.021805017472981855,0.3593638007316693,0.3630515100627806,0.1999317922132324
2009-01-04,0.0020727051108871365,0.006394875438338743,0.04738479568518617,0.021807328122668217,0.35935461676700614,0.36305592269406406,0.19992975618184944
2009-01-11,0.002071990781012272,0.006397125576508683,0.04738900238423586,0.021808130459278718,0.35921580180759777,0.36315518722696455,0.19996276176440222
2009-01-18,0.0020728411361442284,0.006396999316617652,0.047385262840386695,0.021804463961946383,0.3592603180588203,0.36311697706023083,0.19996313762585394
2009-01-25,0.002072877217635651,0.0063972526222734255,0.04735354979083057,0.02180768066581258,0.35927168484466493,0.36310447997535045,0.19999247488343241
2009-02-01,0.002072710935741533,0.006396047590976929,0.04738023221761207,0.02180792285530953,0.35929006963209636,0.36310796077303126,0.19994505599523232
2009-02-08,0.0020728010199565143,0.006395508943232239,0.04738469074212231,0.02180361682105956,0.3592967916468209,0.3630901412118233,0.19995644961498524
2009-02-15,0.0020730120688346753,0.006394372107527683,0.0473861734152522,0.021797865135800898,0.3592945730518764,0.36306443694993384,0.19998956727077424
2009-02-22,0.002072920362649898,0.006393878570921666,0.047376773892820426,0.021794430765301243,0.3593068574809671,0.3630780149659413,0.19997712396139836
2009-03-01,0.0020727694926044866,0.0063923751949245215,0.047399760421672966,0.021789129589897777,0.35933342585008066,0.36301961520543186,0.19999292424538773
2009-03-08,0.0020736392153958565,0.006393209563568296,0.04739903773250879,0.02179330733593377,0.3592888725329324,0.3630439415887837,0.20000799203087719
2009-03-15,0.0020732328034535064,0.00639940712390619,0.04739760224457165,0.021797320931571145,0.3593091298635077,0.36302047382433783,0.20000283320865192
2009-03-22,0.002074581856347802,0.0063973275486819145,0.04739564364140822,0.021802823556045355,0.3592486992390473,0.3631244056260602,0.19995651853240923
2009-03-29,0.002074509475500711,0.006394490227967617,0.04740820774461633,0.021804918428378662,0.35930099617890804,0.36305093397297467,0.19996594397165404
2009-04-05,0.0020739658336360804,0.006393361556140344,0.04740636615467063,0.0218051756464766,0.359343243953879,0.3630109502333777,0.1999669366218196
2009-04-12,0.0020750577460883772,0.006390790154685503,0.04738185535395745,0.021822562023879197,0.35953003536681283,0.3629025788406821,0.19989712051389452
2009-04-19,0.002074831147386268,0.006392788004923633,0.047354155676269355,0.02180039990864296,0.3596324904507521,0.3629269313981264,0.1998184034138994
2009-04-26,0.0020735917536475654,0.006394782145143627,0.047348433620735646,0.021818310893919276,0.35949055373334815,0.3629967602366177,0.19987756761658815
2009-05-03,0.002072823704509437,0.00639612144175872,0.0473645997082488,0.02181794172157654,0.3593376544888636,0.3631060315802071,0.19990482735483578
2009-05-10,0.002072854050941119,0.006391588946955312,0.04740035867563746,0.021793201266604768,0.35939411388105147,0.3630111801043407,0.19993670307446906
2009-05-17,0.0020727522197899174,0.006394608698324186,0.047381573824147774,0.02179718625424465,0.35934898698464707,0.363060713071607,0.1999441789472394
2009-05-24,0.002072603781446593,0.006391887791982146,0.04738115883310468,0.021802165655208545,0.3592929193420505,0.363034488751731,0.20002477584447667
2009-05-31,0.002072131321144655,0.006396975732938031,0.04740005306926479,0.021804081171603956,0.3592074018165917,0.36312522069293834,0.1999941361955184
2009-06-07,0.0020722688593163853,0.006396436916491045,0.04739711646408747,0.021799836138565367,0.35925159249001304,0.363103259813605,0.19997948931792164
2009-06-14,0.0020722859210212737,0.006390184581588028,0.04737903993303221,0.021791188661748454,0.3593035187260266,0.3630493189055137,0.20001446327106984
2009-06-21,0.0020723122946057987,0.006390286905145159,0.04737231862616559,0.021787650515799076,0.3592641011816485,0.363032694976647,0.20008063549998897
2009-06-28,0.002071776203679678,0.00638851436560521,0.047391192387495215,0.021793260029646853,0.35927708481582604,0.363132732321181,0.19994543987656596
2009-07-05,0.002074662512847822,0.006381881707202172,0.04736424191390554,0.021827648444043748,0.3593758698280118,0.3629438404773645,0.20003185511662455
2009-07-12,0.0020724827118404764,0.00639405147994255,0.04733381858439261,0.021836594043162023,0.35940895185288607,0.36303561225761405,0.1999184890701621
2009-07-19,0.002073748024502698,0.006399461703540081,0.04731483031135813,0.021810215154156952,0.3595253695403533,0.3630546545300542,0.19982172073603463
2009-07-26,0.0020744865397831543,0.006394167105895271,0.047351032097199264,0.02180353727111331,0.3594483564581163,0.3628837261054885,0.20004469442240408
2009-08-02,0.0020721234230080235,0.006393332373130347,0.04735620805662469,0.021795937673214,0.3594651305814678,0.3629434725521415,0.19997379534041362
2009-08-09,0.0020729906975926558,0.006395254160922573,0.04738137949028423,0.021802207374927964,0.35929493907625737,0.3630968673347117,0.19995636186530347
2009-08-16,0.0020730881300712926,0.006395474134320453,0.04738148252220932,0.021801261739289056,0.3592645236103658,0.3631223689595359,0.19996180090420815
2009-08-23,0.0020728030319748956,0.006396325754546583,0.04738385225140464,0.021797908264893973,0.3592045672285798,0.36314630938097975,0.1999982340876204
2009-08-30,0.002072998457714182,0.006396590172399961,0.04738601470466807,0.021802649669988856,0.35930972729035043,0.3630731115348142,0.19995890817006448
2009-09-06,0.002072334299322401,0.006398391027509741,0.047382223583377465,0.02180534090802775,0.3594065843890335,0.36302931272451616,0.19990581306821295
2009-09-13,0.002072891951973621,0.0063959547751648,0.047384756312840684,0.021803420429324465,0.35931230889418997,0.36308104437414374,0.1999496232623627
2009-09-20,0.0020733854563287,0.00639516173487195,0.04739521465951548,0.021802167088283163,0.35934866753651384,0.3631481180687777,0.19983728545570917
2009-09-27,0.0020729916286423766,0.0063960223850006055,0.04738425389994481,0.021803351115547428,0.35931561608735885,0.363079189931811,0.1999485749516948
2009-10-04,0.002072984864931472,0.006396361014546456,0.047388978219459976,0.021805260607979764,0.3593157605767288,0.3630868717229822,0.19993378299337142
2009-10-11,0.0020728099776706494,0.006395649786910053,0.04738778626191032,0.02180506521153666,0.35930278709991703,0.36310910074019764,0.1999268009218578
2009-10-18,0.002072939642727684,0.006395410806526335,0.04735859848632478,0.02180084650342805,0.35933572070839015,0.36301748317810417,0.20001900067449876
2009-10-25,0.002073151361823778,0.006396107620239271,0.0473847751047238,0.021797168323592415,0.3593041260179121,0.36306615595335345,0.19997851561835517
2009-11-01,0.002073008397168268,0.0063960294075843796,0.047384528687087556,0.021801817748555875,0.3593092308583218,0.3630808497095572,0.19995453519172493
2009-11-08,0.0020730026303211867,0.00639600553203716,0.04738300077660744,0.021803063278033035,0.3593155325304017,0.36307523967076816,0.19995415558183138
2009-11-15,0.0020730277050249424,0.0063958468113379,0.0473823488568243,0.021802750214788287,0.35932317651257273,0.36307204909786434,0.19995080080158753
2009-11-22,0.0020729745327405895,0.006395896996268072,0.04738294807338381,0.021802553311039637,0.3593175866169545,0.3630745697336474,0.19995347073596606
2009-11-29,0.002072893236288271,0.006395184103086011,0.04738255362826402,0.021804050276995474,0.3592958504802551,0.3630921967053501,0.19995727156976098
2009-12-06,0.0020725173545265243,0.006393174928097572,0.04737407623787993,0.021808737994130297,0.35922895769303215,0.3631961704581686,0.19992636533416486
2009-12-13,0.0020727167981952717,0.006394404398760734,0.047372655186454254,0.02180505489591356,0.3592492352646464,0.3631652417235223,0.19994069173250736
2009-12-20,0.002073466683017183,0.006395371524559691,0.04738859269715553,0.02179814271891029,0.3593147986250515,0.3631301695896091,0.19989945816169674
2009-12-27,0.0020738282235143405,0.006391206680899818,0.04736181424111478,0.021784008963708374,0.3592508468839557,0.36323555591751233,0.19990273908929465
2010-01-03,0.0020725132154368812,0.006390959099130059,0.047370338153394316,0.021810616205572557,0.35933671854463595,0.3631102228700372,0.19990863191179314
2010-01-10,0.0020713461501285294,0.006392027119068341,0.047379735026571154,0.02182531528539162,0.35926724897181633,0.363087037809388,0.1999772896376361
2010-01-17,0.0020724646423400735,0.006395911207207041,0.04739332117965466,0.021803938155415408,0.3593120384265873,0.36308407743502275,0.19993824895377268
